agency_cd,site_no,Date,X_72137_00003,X_72137_00003_cd
USGS,11337190,1996-11-21,2760,A
USGS,11337190,1996-11-22,3390,A
USGS,11337190,1996-11-23,9090,A
USGS,11337190,1996-11-24,7180,A
USGS,11337190,1996-11-25,5060,A
USGS,11337190,1996-11-26,6100,A
USGS,11337190,1996-11-27,5200,A
USGS,11337190,1996-11-28,2940,A
USGS,11337190,1996-11-29,4700,A
USGS,11337190,1996-11-30,4510,A
USGS,11337190,1996-12-01,4420,A
USGS,11337190,1996-12-02,5640,A
USGS,11337190,1996-12-03,4130,A
USGS,11337190,1996-12-04,3330,A
USGS,11337190,1996-12-05,2460,A
USGS,11337190,1996-12-06,7050,A
USGS,11337190,1996-12-07,8630,A
USGS,11337190,1996-12-08,8860,A
USGS,11337190,1996-12-09,8930,A
USGS,11337190,1996-12-10,13700,A
USGS,11337190,1996-12-11,19300,A
USGS,11337190,1996-12-12,21500,A
USGS,11337190,1996-12-13,25400,A
USGS,11337190,1996-12-14,30600,A
USGS,11337190,1996-12-15,29600,A
USGS,11337190,1996-12-16,26100,A
USGS,11337190,1996-12-17,28500,A
USGS,11337190,1996-12-18,29700,A
USGS,11337190,1996-12-19,27100,A
USGS,11337190,1996-12-20,23800,A
USGS,11337190,1996-12-21,23100,A
USGS,11337190,1996-12-22,32400,A
USGS,11337190,1996-12-23,43300,A
USGS,11337190,1996-12-24,39500,A
USGS,11337190,1996-12-25,34300,A
USGS,11337190,1996-12-26,31200,A
USGS,11337190,1996-12-27,33500,A
USGS,11337190,1996-12-28,37000,A
USGS,11337190,1996-12-29,36200,A
USGS,11337190,1996-12-30,41300,A
USGS,11337190,1996-12-31,43700,A
USGS,11337190,1997-01-01,54800,A
USGS,11337190,1997-01-02,77700,A
USGS,11337190,1997-01-03,107000,A
USGS,11337190,1997-01-04,129000,A
USGS,11337190,1997-01-05,133000,A
USGS,11337190,1997-01-06,126000,A
USGS,11337190,1997-01-07,113000,A
USGS,11337190,1997-01-08,107000,A
USGS,11337190,1997-01-09,99400,A
USGS,11337190,1997-01-10,91900,A
USGS,11337190,1997-01-11,83500,A
USGS,11337190,1997-01-12,75700,A
USGS,11337190,1997-01-13,71200,A
USGS,11337190,1997-01-14,66700,A
USGS,11337190,1997-01-15,59400,A
USGS,11337190,1997-01-16,61300,A
USGS,11337190,1997-01-17,61800,A
USGS,11337190,1997-01-18,57400,A
USGS,11337190,1997-01-19,53500,A
USGS,11337190,1997-01-20,53600,A
USGS,11337190,1997-01-21,56700,A
USGS,11337190,1997-01-22,56900,A
USGS,11337190,1997-01-23,69400,A
USGS,11337190,1997-01-24,80800,A
USGS,11337190,1997-01-25,85200,A
USGS,11337190,1997-01-26,96300,A
USGS,11337190,1997-01-27,106000,A
USGS,11337190,1997-01-28,106000,A
USGS,11337190,1997-01-29,104000,A
USGS,11337190,1997-01-30,99100,A
USGS,11337190,1997-01-31,95600,A
USGS,11337190,1997-02-01,90500,A
USGS,11337190,1997-02-02,81600,A
USGS,11337190,1997-02-03,74900,A
USGS,11337190,1997-02-04,71200,A
USGS,11337190,1997-02-05,68300,A
USGS,11337190,1997-02-06,66900,A
USGS,11337190,1997-02-07,64400,A
USGS,11337190,1997-02-08,62200,A
USGS,11337190,1997-02-09,60500,A
USGS,11337190,1997-02-10,57100,A
USGS,11337190,1997-02-11,58100,A
USGS,11337190,1997-02-12,58400,A
USGS,11337190,1997-02-13,53200,A
USGS,11337190,1997-02-14,48400,A
USGS,11337190,1997-02-15,44500,A
USGS,11337190,1997-02-16,39800,A
USGS,11337190,1997-02-17,41100,A
USGS,11337190,1997-02-18,42000,A
USGS,11337190,1997-02-19,39100,A
USGS,11337190,1997-02-20,38800,A
USGS,11337190,1997-02-21,39000,A
USGS,11337190,1997-02-22,37600,A
USGS,11337190,1997-02-23,39200,A
USGS,11337190,1997-02-24,38100,A
USGS,11337190,1997-02-25,34200,A
USGS,11337190,1997-02-26,34400,A
USGS,11337190,1997-02-27,32400,A
USGS,11337190,1997-02-28,36400,A
USGS,11337190,1997-03-01,34700,A
USGS,11337190,1997-03-02,32200,A
USGS,11337190,1997-03-03,31800,A
USGS,11337190,1997-03-04,31000,A
USGS,11337190,1997-03-05,28500,A
USGS,11337190,1997-03-06,27100,A
USGS,11337190,1997-03-07,25500,A
USGS,11337190,1997-03-08,24000,A
USGS,11337190,1997-03-09,23800,A
USGS,11337190,1997-03-10,19900,A
USGS,11337190,1997-03-11,16600,A
USGS,11337190,1997-03-12,19000,A
USGS,11337190,1997-03-13,18000,A
USGS,11337190,1997-03-14,13900,A
USGS,11337190,1997-03-15,10600,A
USGS,11337190,1997-03-16,13000,A
USGS,11337190,1997-03-17,16400,A
USGS,11337190,1997-03-18,14000,A
USGS,11337190,1997-03-19,10900,A
USGS,11337190,1997-03-20,9860,A
USGS,11337190,1997-03-21,10900,A
USGS,11337190,1997-03-22,9660,A
USGS,11337190,1997-03-23,10100,A
USGS,11337190,1997-03-24,10300,A
USGS,11337190,1997-03-25,8830,A
USGS,11337190,1997-03-26,6660,A
USGS,11337190,1997-03-27,9960,A
USGS,11337190,1997-03-28,9470,A
USGS,11337190,1997-03-29,5140,A
USGS,11337190,1997-03-30,3980,A
USGS,11337190,1997-03-31,9200,A
USGS,11337190,1997-04-01,6200,A
USGS,11337190,1997-04-02,2530,A
USGS,11337190,1997-04-03,3760,A
USGS,11337190,1997-04-04,6430,A
USGS,11337190,1997-04-05,7480,A
USGS,11337190,1997-04-06,7030,A
USGS,11337190,1997-04-07,6780,A
USGS,11337190,1997-04-08,4820,A
USGS,11337190,1997-04-09,6510,A
USGS,11337190,1997-04-10,4930,A
USGS,11337190,1997-04-11,3770,A
USGS,11337190,1997-04-12,3000,A
USGS,11337190,1997-04-13,4690,A
USGS,11337190,1997-04-14,6660,A
USGS,11337190,1997-04-15,6210,A
USGS,11337190,1997-04-16,5720,A
USGS,11337190,1997-04-17,6810,A
USGS,11337190,1997-04-18,10300,A
USGS,11337190,1997-04-19,12500,A
USGS,11337190,1997-04-20,11100,A
USGS,11337190,1997-04-21,9190,A
USGS,11337190,1997-04-22,8530,A
USGS,11337190,1997-04-23,7110,A
USGS,11337190,1997-04-24,9120,A
USGS,11337190,1997-04-25,8960,A
USGS,11337190,1997-04-26,7300,A
USGS,11337190,1997-04-27,8470,A
USGS,11337190,1997-04-28,9450,A
USGS,11337190,1997-04-29,9980,A
USGS,11337190,1997-04-30,9160,A
USGS,11337190,1997-05-01,10500,A
USGS,11337190,1997-05-02,7860,A
USGS,11337190,1997-05-03,8290,A
USGS,11337190,1997-05-04,8770,A
USGS,11337190,1997-05-05,7790,A
USGS,11337190,1997-05-06,8010,A
USGS,11337190,1997-05-07,7800,A
USGS,11337190,1997-05-08,11000,A
USGS,11337190,1997-05-09,11100,A
USGS,11337190,1997-05-10,8170,A
USGS,11337190,1997-05-11,8030,A
USGS,11337190,1997-05-12,10100,A
USGS,11337190,1997-05-13,9190,A
USGS,11337190,1997-05-14,8710,A
USGS,11337190,1997-05-15,8040,A
USGS,11337190,1997-05-16,8560,A
USGS,11337190,1997-05-17,7360,A
USGS,11337190,1997-05-18,4620,A
USGS,11337190,1997-05-19,6170,A
USGS,11337190,1997-05-20,10200,A
USGS,11337190,1997-05-21,9670,A
USGS,11337190,1997-05-22,7300,A
USGS,11337190,1997-05-23,7850,A
USGS,11337190,1997-05-24,7530,A
USGS,11337190,1997-05-25,8710,A
USGS,11337190,1997-05-26,9230,A
USGS,11337190,1997-05-27,7500,A
USGS,11337190,1997-05-28,4690,A
USGS,11337190,1997-05-29,4020,A
USGS,11337190,1997-05-30,4590,A
USGS,11337190,1997-05-31,6930,A
USGS,11337190,1997-06-01,4710,A
USGS,11337190,1997-06-02,5250,A
USGS,11337190,1997-06-03,8900,A
USGS,11337190,1997-06-04,7230,A
USGS,11337190,1997-06-05,5110,A
USGS,11337190,1997-06-06,5060,A
USGS,11337190,1997-06-07,7060,A
USGS,11337190,1997-06-08,6770,A
USGS,11337190,1997-06-09,8280,A
USGS,11337190,1997-06-10,10300,A
USGS,11337190,1997-06-11,9000,A
USGS,11337190,1997-06-12,6860,A
USGS,11337190,1997-06-13,4200,A
USGS,11337190,1997-06-14,-1730,A
USGS,11337190,1997-07-26,-1660,A
USGS,11337190,1997-07-27,-174,A
USGS,11337190,1997-07-28,-946,A
USGS,11337190,1997-07-29,375,A
USGS,11337190,1997-07-30,4550,A
USGS,11337190,1997-07-31,4710,A
USGS,11337190,1997-08-01,3330,A
USGS,11337190,1997-08-02,2840,A
USGS,11337190,1997-08-03,3310,A
USGS,11337190,1997-08-04,3580,A
USGS,11337190,1997-08-05,2110,A
USGS,11337190,1997-08-06,2480,A
USGS,11337190,1997-08-07,317,A
USGS,11337190,1997-08-08,-2890,A
USGS,11337190,1997-08-09,4580,A
USGS,11337190,1997-08-10,8140,A
USGS,11337190,1997-08-11,3130,A
USGS,11337190,1997-08-12,2250,A
USGS,11337190,1997-08-13,1660,A
USGS,11337190,1997-08-14,2020,A
USGS,11337190,1997-08-15,2240,A
USGS,11337190,1997-08-16,4260,A
USGS,11337190,1997-08-17,6700,A
USGS,11337190,1997-08-18,9890,A
USGS,11337190,1997-08-19,6920,A
USGS,11337190,1997-08-20,4240,A
USGS,11337190,1997-08-21,2910,A
USGS,11337190,1997-08-22,2360,A
USGS,11337190,1997-08-23,3990,A
USGS,11337190,1997-08-24,3530,A
USGS,11337190,1997-08-25,188,A
USGS,11337190,1997-08-26,-94.5,A
USGS,11337190,1997-08-27,-43.3,A
USGS,11337190,1997-08-28,2110,A
USGS,11337190,1997-08-29,3840,A
USGS,11337190,1997-08-30,2990,A
USGS,11337190,1997-08-31,2450,A
USGS,11337190,1997-09-01,3190,A
USGS,11337190,1997-09-02,4150,A
USGS,11337190,1997-09-03,3300,A
USGS,11337190,1997-09-04,1540,A
USGS,11337190,1997-09-05,-709,A
USGS,11337190,1997-09-06,-1450,A
USGS,11337190,1997-09-07,-226,A
USGS,11337190,1997-09-08,-953,A
USGS,11337190,1997-09-09,-1470,A
USGS,11337190,1997-09-10,-197,A
USGS,11337190,1997-09-11,68.5,A
USGS,11337190,1997-09-12,333,A
USGS,11337190,1997-09-13,1940,A
USGS,11337190,1997-09-14,3420,A
USGS,11337190,1997-09-15,3760,A
USGS,11337190,1997-09-16,1050,A
USGS,11337190,1997-09-17,-492,A
USGS,11337190,1997-09-18,1650,A
USGS,11337190,1997-09-19,2150,A
USGS,11337190,1997-09-20,2190,A
USGS,11337190,1997-09-21,1620,A
USGS,11337190,1997-09-22,3170,A
USGS,11337190,1997-09-23,3900,A
USGS,11337190,1997-09-24,2460,A
USGS,11337190,1997-09-25,3150,A
USGS,11337190,1997-09-26,6280,A
USGS,11337190,1997-09-27,5220,A
USGS,11337190,1997-09-28,1700,A
USGS,11337190,1997-09-29,-131,A
USGS,11337190,1997-09-30,1360,A
USGS,11337190,1997-10-01,2470,A
USGS,11337190,1997-10-02,6160,A
USGS,11337190,1997-10-03,4250,A
USGS,11337190,1997-10-04,3920,A
USGS,11337190,1997-10-05,2010,A
USGS,11337190,1997-10-06,-2170,A
USGS,11337190,1997-10-26,3160,A
USGS,11337190,1997-10-27,3840,A
USGS,11337190,1997-11-06,14200,A
USGS,11337190,1997-11-07,8240,A
USGS,11337190,1997-11-08,6230,A
USGS,11337190,1997-11-09,2670,A
USGS,11337190,1997-11-10,2580,A
USGS,11337190,1997-11-11,5510,A
USGS,11337190,1997-11-12,5660,A
USGS,11337190,1997-11-13,5810,A
USGS,11337190,1997-11-14,8830,A
USGS,11337190,1997-11-15,7420,A
USGS,11337190,1997-11-16,6930,A
USGS,11337190,1997-11-17,7210,A
USGS,11337190,1997-11-18,6150,A
USGS,11337190,1997-11-19,4730,A
USGS,11337190,1997-11-20,6520,A
USGS,11337190,1997-11-21,4840,A
USGS,11337190,1997-11-22,1450,A
USGS,11337190,1997-11-23,2960,A
USGS,11337190,1997-11-30,-2180,A
USGS,11337190,1997-12-01,-64.3,A
USGS,11337190,1997-12-02,3290,A
USGS,11337190,1997-12-03,-262,A
USGS,11337190,1997-12-04,1320,A
USGS,11337190,1997-12-05,2920,A
USGS,11337190,1997-12-06,-571,A
USGS,11337190,1997-12-07,2490,A
USGS,11337190,1997-12-08,8990,A
USGS,11337190,1997-12-09,8150,A
USGS,11337190,1997-12-10,6280,A
USGS,11337190,1997-12-11,3920,A
USGS,11337190,1997-12-12,1800,A
USGS,11337190,1997-12-13,-2770,A
USGS,11337190,1997-12-14,-1280,A
USGS,11337190,1997-12-15,4360,A
USGS,11337190,1997-12-16,3240,A
USGS,11337190,1997-12-17,790,A
USGS,11337190,1997-12-18,-2140,A
USGS,11337190,1997-12-19,-192,A
USGS,11337190,1997-12-20,-607,A
USGS,11337190,1997-12-21,-3140,A
USGS,11337190,1997-12-22,-3510,A
USGS,11337190,1997-12-23,-2390,A
USGS,11337190,1997-12-24,-3340,A
USGS,11337190,1997-12-25,-3560,A
USGS,11337190,1997-12-26,-1120,A
USGS,11337190,1997-12-27,-95.5,A
USGS,11337190,1997-12-28,-101,A
USGS,11337190,1997-12-29,-1110,A
USGS,11337190,1997-12-30,-1010,A
USGS,11337190,1997-12-31,-374,A
USGS,11337190,1998-01-01,-805,A
USGS,11337190,1998-01-02,579,A
USGS,11337190,1998-01-03,3710,A
USGS,11337190,1998-01-04,7560,A
USGS,11337190,1998-01-05,8050,A
USGS,11337190,1998-01-06,4600,A
USGS,11337190,1998-01-07,1200,A
USGS,11337190,1998-01-08,232,A
USGS,11337190,1998-01-09,-477,A
USGS,11337190,1998-01-10,2400,A
USGS,11337190,1998-01-11,5390,A
USGS,11337190,1998-01-12,9080,A
USGS,11337190,1998-01-13,18500,A
USGS,11337190,1998-01-14,23000,A
USGS,11337190,1998-01-15,26100,A
USGS,11337190,1998-01-16,30700,A
USGS,11337190,1998-01-17,32000,A
USGS,11337190,1998-01-18,28500,A
USGS,11337190,1998-01-19,34800,A
USGS,11337190,1998-01-20,35200,A
USGS,11337190,1998-01-21,32000,A
USGS,11337190,1998-01-22,28900,A
USGS,11337190,1998-01-23,25600,A
USGS,11337190,1998-01-24,25100,A
USGS,11337190,1998-01-25,24400,A
USGS,11337190,1998-01-26,22200,A
USGS,11337190,1998-01-27,22300,A
USGS,11337190,1998-01-28,19500,A
USGS,11337190,1998-01-29,21600,A
USGS,11337190,1998-01-30,25400,A
USGS,11337190,1998-01-31,24200,A
USGS,11337190,1998-02-01,28000,A
USGS,11337190,1998-02-02,27000,A
USGS,11337190,1998-02-03,42100,A
USGS,11337190,1998-02-04,68100,A
USGS,11337190,1998-02-05,73700,A
USGS,11337190,1998-02-06,70400,A
USGS,11337190,1998-02-07,80300,A
USGS,11337190,1998-02-08,89700,A
USGS,11337190,1998-02-09,95000,A
USGS,11337190,1998-02-10,91800,A
USGS,11337190,1998-02-11,87800,A
USGS,11337190,1998-02-12,83700,A
USGS,11337190,1998-02-13,76300,A
USGS,11337190,1998-02-14,74100,A
USGS,11337190,1998-02-15,83100,A
USGS,11337190,1998-02-16,78900,A
USGS,11337190,1998-02-17,80000,A
USGS,11337190,1998-02-18,77200,A
USGS,11337190,1998-02-19,71300,A
USGS,11337190,1998-02-20,69700,A
USGS,11337190,1998-02-21,67100,A
USGS,11337190,1998-02-22,70100,A
USGS,11337190,1998-02-23,67300,A
USGS,11337190,1998-02-24,72200,A
USGS,11337190,1998-02-25,70700,A
USGS,11337190,1998-02-26,63900,A
USGS,11337190,1998-02-27,60900,A
USGS,11337190,1998-02-28,59600,A
USGS,11337190,1998-03-01,55200,A
USGS,11337190,1998-03-02,51700,A
USGS,11337190,1998-03-03,51100,A
USGS,11337190,1998-03-04,46200,A
USGS,11337190,1998-03-05,41700,A
USGS,11337190,1998-03-06,41400,A
USGS,11337190,1998-03-07,41900,A
USGS,11337190,1998-03-08,38500,A
USGS,11337190,1998-03-09,37300,A
USGS,11337190,1998-03-10,35600,A
USGS,11337190,1998-03-11,33000,A
USGS,11337190,1998-03-12,31800,A
USGS,11337190,1998-03-13,32000,A
USGS,11337190,1998-03-14,32700,A
USGS,11337190,1998-03-15,29600,A
USGS,11337190,1998-03-16,26500,A
USGS,11337190,1998-03-17,25600,A
USGS,11337190,1998-03-18,24400,A
USGS,11337190,1998-03-19,21500,A
USGS,11337190,1998-03-20,21200,A
USGS,11337190,1998-03-21,25300,A
USGS,11337190,1998-03-22,25000,A
USGS,11337190,1998-03-23,25000,A
USGS,11337190,1998-03-24,27800,A
USGS,11337190,1998-03-25,31400,A
USGS,11337190,1998-03-26,36100,A
USGS,11337190,1998-03-27,38100,A
USGS,11337190,1998-03-28,40600,A
USGS,11337190,1998-03-29,42100,A
USGS,11337190,1998-03-30,41600,A
USGS,11337190,1998-03-31,44300,A
USGS,11337190,1998-04-01,45400,A
USGS,11337190,1998-04-02,43500,A
USGS,11337190,1998-04-03,40600,A
USGS,11337190,1998-04-04,39900,A
USGS,11337190,1998-04-05,39000,A
USGS,11337190,1998-04-06,40800,A
USGS,11337190,1998-04-07,39400,A
USGS,11337190,1998-04-08,36700,A
USGS,11337190,1998-04-09,35500,A
USGS,11337190,1998-04-10,35300,A
USGS,11337190,1998-04-11,35400,A
USGS,11337190,1998-04-12,37000,A
USGS,11337190,1998-04-13,35500,A
USGS,11337190,1998-04-14,35500,A
USGS,11337190,1998-04-15,36900,A
USGS,11337190,1998-04-16,37800,A
USGS,11337190,1998-04-17,36200,A
USGS,11337190,1998-04-18,34200,A
USGS,11337190,1998-04-19,31900,A
USGS,11337190,1998-04-20,31400,A
USGS,11337190,1998-04-21,28400,A
USGS,11337190,1998-04-22,23900,A
USGS,11337190,1998-04-23,29200,A
USGS,11337190,1998-04-24,29900,A
USGS,11337190,1998-04-25,28800,A
USGS,11337190,1998-04-26,27000,A
USGS,11337190,1998-04-27,26700,A
USGS,11337190,1998-04-28,25500,A
USGS,11337190,1998-04-29,21400,A
USGS,11337190,1998-04-30,24900,A
USGS,11337190,1998-05-01,32000,A
USGS,11337190,1998-05-02,32600,A
USGS,11337190,1998-05-03,31400,A
USGS,11337190,1998-05-04,27800,A
USGS,11337190,1998-05-05,29100,A
USGS,11337190,1998-05-06,30000,A
USGS,11337190,1998-05-07,28200,A
USGS,11337190,1998-05-08,28500,A
USGS,11337190,1998-05-09,26100,A
USGS,11337190,1998-05-10,26400,A
USGS,11337190,1998-05-11,26200,A
USGS,11337190,1998-05-12,27700,A
USGS,11337190,1998-05-13,29200,A
USGS,11337190,1998-05-14,29600,A
USGS,11337190,1998-05-15,26400,A
USGS,11337190,1998-05-16,27000,A
USGS,11337190,1998-05-17,28900,A
USGS,11337190,1998-05-18,25800,A
USGS,11337190,1998-05-19,24900,A
USGS,11337190,1998-05-20,24800,A
USGS,11337190,1998-05-21,24400,A
USGS,11337190,1998-05-22,22100,A
USGS,11337190,1998-05-23,21300,A
USGS,11337190,1998-05-24,21300,A
USGS,11337190,1998-05-25,20200,A
USGS,11337190,1998-05-26,23600,A
USGS,11337190,1998-05-27,24900,A
USGS,11337190,1998-05-28,26300,A
USGS,11337190,1998-05-29,29700,A
USGS,11337190,1998-05-30,28100,A
USGS,11337190,1998-05-31,29200,A
USGS,11337190,1998-06-01,27700,A
USGS,11337190,1998-06-02,28700,A
USGS,11337190,1998-06-03,28400,A
USGS,11337190,1998-06-04,25200,A
USGS,11337190,1998-06-05,22900,A
USGS,11337190,1998-06-06,23200,A
USGS,11337190,1998-06-07,28800,A
USGS,11337190,1998-06-08,26500,A
USGS,11337190,1998-06-09,24900,A
USGS,11337190,1998-06-10,27100,A
USGS,11337190,1998-06-11,26100,A
USGS,11337190,1998-06-12,23700,A
USGS,11337190,1998-06-13,26100,A
USGS,11337190,1998-06-14,25800,A
USGS,11337190,1998-06-15,21700,A
USGS,11337190,1998-06-16,22700,A
USGS,11337190,1998-06-17,24300,A
USGS,11337190,1998-06-18,23300,A
USGS,11337190,1998-06-19,20400,A
USGS,11337190,1998-06-20,20700,A
USGS,11337190,1998-06-21,21100,A
USGS,11337190,1998-06-22,22000,A
USGS,11337190,1998-06-23,23800,A
USGS,11337190,1998-06-24,23900,A
USGS,11337190,1998-06-25,25100,A
USGS,11337190,1998-06-26,26400,A
USGS,11337190,1998-06-27,20500,A
USGS,11337190,1998-06-28,19900,A
USGS,11337190,1998-07-04,13800,A
USGS,11337190,1998-07-05,13600,A
USGS,11337190,1998-07-06,15400,A
USGS,11337190,1998-07-07,15400,A
USGS,11337190,1998-07-08,15000,A
USGS,11337190,1998-07-09,16100,A
USGS,11337190,1998-07-10,17900,A
USGS,11337190,1998-07-11,19000,A
USGS,11337190,1998-07-12,18700,A
USGS,11337190,1998-07-13,19300,A
USGS,11337190,1998-07-14,20800,A
USGS,11337190,1998-07-15,17500,A
USGS,11337190,1998-07-16,12400,A
USGS,11337190,1998-07-17,13000,A
USGS,11337190,1998-07-18,13100,A
USGS,11337190,1998-07-19,11200,A
USGS,11337190,1998-07-20,11500,A
USGS,11337190,1998-07-21,12500,A
USGS,11337190,1998-07-22,11000,A
USGS,11337190,1998-07-23,9310,A
USGS,11337190,1998-07-24,10100,A
USGS,11337190,1998-07-25,11600,A
USGS,11337190,1998-07-26,9810,A
USGS,11337190,1998-07-27,9010,A
USGS,11337190,1998-07-28,9410,A
USGS,11337190,1998-07-29,8600,A
USGS,11337190,1998-07-30,8230,A
USGS,11337190,1998-07-31,7920,A
USGS,11337190,1998-08-01,6450,A
USGS,11337190,1998-08-02,6060,A
USGS,11337190,1998-08-03,5780,A
USGS,11337190,1998-08-04,6190,A
USGS,11337190,1998-08-05,5740,A
USGS,11337190,1998-08-06,7430,A
USGS,11337190,1998-08-07,9300,A
USGS,11337190,1998-08-08,10100,A
USGS,11337190,1998-08-09,9830,A
USGS,11337190,1998-08-10,9400,A
USGS,11337190,1998-08-11,9530,A
USGS,11337190,1998-08-12,8880,A
USGS,11337190,1998-08-13,5700,A
USGS,11337190,1998-08-14,4980,A
USGS,11337190,1998-08-15,7080,A
USGS,11337190,1998-08-16,9360,A
USGS,11337190,1998-08-17,9710,A
USGS,11337190,1998-08-18,8560,A
USGS,11337190,1998-08-19,8480,A
USGS,11337190,1998-08-20,9190,A
USGS,11337190,1998-08-21,9560,A
USGS,11337190,1998-08-22,8810,A
USGS,11337190,1998-08-23,8040,A
USGS,11337190,1998-08-24,5790,A
USGS,11337190,1998-08-25,5960,A
USGS,11337190,1998-08-26,9160,A
USGS,11337190,1998-08-27,6800,A
USGS,11337190,1998-08-28,5610,A
USGS,11337190,1998-08-29,5100,A
USGS,11337190,1998-08-30,2610,A
USGS,11337190,1998-08-31,4300,A
USGS,11337190,1998-09-01,4460,A
USGS,11337190,1998-09-02,6810,A
USGS,11337190,1998-09-03,7680,A
USGS,11337190,1998-09-04,7980,A
USGS,11337190,1998-09-05,10400,A
USGS,11337190,1998-09-06,10800,A
USGS,11337190,1998-09-07,9130,A
USGS,11337190,1998-09-08,7450,A
USGS,11337190,1998-09-09,10400,A
USGS,11337190,1998-09-10,6830,A
USGS,11337190,1998-09-11,4330,A
USGS,11337190,1998-10-08,3680,A
USGS,11337190,1998-10-09,4810,A
USGS,11337190,1998-10-10,5370,A
USGS,11337190,1998-10-11,4200,A
USGS,11337190,1998-10-12,3180,A
USGS,11337190,1998-10-13,2340,A
USGS,11337190,1998-10-14,2080,A
USGS,11337190,1998-10-15,2760,A
USGS,11337190,1998-10-16,3600,A
USGS,11337190,1998-10-17,2900,A
USGS,11337190,1998-10-18,1600,A
USGS,11337190,1998-10-19,2060,A
USGS,11337190,1998-10-20,1520,A
USGS,11337190,1998-10-21,-94.9,A
USGS,11337190,1998-10-22,576,A
USGS,11337190,1998-10-23,1160,A
USGS,11337190,1998-10-24,1980,A
USGS,11337190,1998-10-25,1460,A
USGS,11337190,1998-10-26,-984,A
USGS,11337190,1998-10-27,1280,A
USGS,11337190,1998-10-28,5330,A
USGS,11337190,1998-10-29,2460,A
USGS,11337190,1998-10-30,2890,A
USGS,11337190,1998-10-31,3790,A
USGS,11337190,1998-11-01,2030,A
USGS,11337190,1998-11-02,237,A
USGS,11337190,1998-11-03,1610,A
USGS,11337190,1998-11-04,2270,A
USGS,11337190,1998-11-05,3640,A
USGS,11337190,1998-11-06,3420,A
USGS,11337190,1998-11-07,2840,A
USGS,11337190,1998-11-08,5790,A
USGS,11337190,1998-11-09,5380,A
USGS,11337190,1998-11-10,5030,A
USGS,11337190,1998-11-11,5370,A
USGS,11337190,1998-11-12,4660,A
USGS,11337190,1998-11-13,2720,A
USGS,11337190,1998-11-14,1780,A
USGS,11337190,1998-11-15,3260,A
USGS,11337190,1998-11-16,3380,A
USGS,11337190,1998-11-17,5980,A
USGS,11337190,1998-11-18,8520,A
USGS,11337190,1998-11-19,7750,A
USGS,11337190,1998-11-20,6640,A
USGS,11337190,1998-11-21,5750,A
USGS,11337190,1998-11-22,4930,A
USGS,11337190,1998-11-23,5360,A
USGS,11337190,1998-11-24,15500,A
USGS,11337190,1998-11-25,10300,A
USGS,11337190,1998-11-26,7500,A
USGS,11337190,1998-11-27,7720,A
USGS,11337190,1998-11-28,8240,A
USGS,11337190,1998-11-29,7450,A
USGS,11337190,1998-11-30,6490,A
USGS,11337190,1998-12-01,12400,A
USGS,11337190,1998-12-02,11000,A
USGS,11337190,1998-12-03,10300,A
USGS,11337190,1998-12-04,14100,A
USGS,11337190,1998-12-05,15000,A
USGS,11337190,1998-12-06,17300,A
USGS,11337190,1998-12-07,16900,A
USGS,11337190,1998-12-08,15700,A
USGS,11337190,1998-12-09,16200,A
USGS,11337190,1998-12-16,12400,A
USGS,11337190,1998-12-17,9640,A
USGS,11337190,1998-12-18,6600,A
USGS,11337190,1998-12-19,11600,A
USGS,11337190,1998-12-20,13700,A
USGS,11337190,1998-12-21,15200,A
USGS,11337190,1998-12-22,13400,A
USGS,11337190,1998-12-23,12800,A
USGS,11337190,1998-12-24,6560,A
USGS,11337190,1998-12-25,4350,A
USGS,11337190,1998-12-26,6730,A
USGS,11337190,1998-12-27,7660,A
USGS,11337190,1998-12-28,6110,A
USGS,11337190,1999-01-28,18400,A
USGS,11337190,1999-01-29,16700,A
USGS,11337190,1999-01-30,13400,A
USGS,11337190,1999-01-31,16300,A
USGS,11337190,1999-02-01,20200,A
USGS,11337190,1999-02-02,16600,A
USGS,11337190,1999-02-03,12400,A
USGS,11337190,1999-02-04,11900,A
USGS,11337190,1999-02-05,12900,A
USGS,11337190,1999-02-06,11300,A
USGS,11337190,1999-02-07,15000,A
USGS,11337190,1999-02-08,16900,A
USGS,11337190,1999-02-09,29200,A
USGS,11337190,1999-02-10,42500,A
USGS,11337190,1999-02-11,37500,A
USGS,11337190,1999-02-12,33700,A
USGS,11337190,1999-02-13,33000,A
USGS,11337190,1999-02-14,32600,A
USGS,11337190,1999-02-15,34300,A
USGS,11337190,1999-02-16,34300,A
USGS,11337190,1999-02-17,32900,A
USGS,11337190,1999-02-18,33600,A
USGS,11337190,1999-02-19,36200,A
USGS,11337190,1999-02-20,35700,A
USGS,11337190,1999-03-04,28200,A
USGS,11337190,1999-03-05,23900,A
USGS,11337190,1999-03-06,20400,A
USGS,11337190,1999-03-07,21600,A
USGS,11337190,1999-03-08,20700,A
USGS,11337190,1999-03-09,20300,A
USGS,11337190,1999-03-10,18500,A
USGS,11337190,1999-03-11,17600,A
USGS,11337190,1999-03-12,17600,A
USGS,11337190,1999-03-13,15600,A
