YearAdj,Season,Date,InflowSacR,InflowYolo,InflowEast,InflowTotal,Outflow,Export,X2,TotalUSGSOutflow,CacheFlow
1995,Winter,1995-02-05,74900,43556,10720,129176,116047,12229,48.54402199289,NA,NA
1995,Winter,1995-02-06,73400,36926,10684,121010,108082,12028,48.450388269727,NA,NA
1995,Winter,1995-02-07,71900,30322,10218,112440,102013,9527,48.760291156394,NA,NA
1995,Winter,1995-02-08,72200,24659,9707,106566,97464,8833,49.1568050433615,NA,NA
1995,Winter,1995-02-09,71400,20779,9233,101412,92531,8612,49.6098248325045,NA,NA
1995,Winter,1995-02-10,70600,18833,8845,98278,89534,8525,50.2867073265103,NA,NA
1995,Winter,1995-02-11,68800,16285,8617,93702,85119,8364,50.6263817744197,NA,NA
1995,Winter,1995-02-12,67200,13368,8515,89083,80860,8004,51.5151218462443,NA,NA
1995,Winter,1995-02-13,65800,10883,8283,84966,75908,8208,52.9166485254745,NA,NA
1995,Winter,1995-02-14,65200,8076,8733,82009,76876,6003,54.4047263835225,NA,NA
1995,Winter,1995-02-15,64200,5636,8465,78301,70829,8342,49.8635724457083,NA,NA
1995,Winter,1995-02-16,62700,4606,8142,75448,67767,8551,49.7705897802906,NA,NA
1995,Winter,1995-02-17,60100,4266,8300,72666,64448,9088,49.6333287367663,NA,NA
1995,Winter,1995-02-18,56200,4042,8187,68429,61017,8282,49.8624286061144,NA,NA
1995,Winter,1995-02-19,51600,3820,7677,63097,51969,10278,50.6578376942799,NA,NA
1995,Winter,1995-02-20,47800,3280,7176,58256,48193,9213,52.0649458440766,NA,NA
1995,Winter,1995-02-21,44200,2590,6894,53684,44005,8779,55.2876096567676,NA,NA
1995,Winter,1995-02-22,41700,2140,6807,50647,41855,7892,57.2436860504851,NA,NA
1995,Winter,1995-02-23,38300,1860,6865,47025,40760,5365,58.3029819680328,NA,NA
1995,Winter,1995-02-24,36700,1740,7099,45539,39536,5103,57.9694276127379,NA,NA
1995,Winter,1995-02-25,34900,1540,6787,43227,35436,6891,58.1348214387093,NA,NA
1995,Winter,1995-02-26,33800,1240,6476,41516,33710,6906,58.908600110506,NA,NA
1995,Winter,1995-02-27,32900,1010,6317,40227,31536,7791,59.2806831985814,NA,NA
1995,Winter,1995-02-28,32100,10,6274,38384,29776,7708,58.7287156925948,NA,NA
1995,Spring,1995-03-01,31900,10,6188,38098,29949,7199,58.4544690250573,NA,NA
1995,Spring,1995-03-02,32000,32,6108,38140,31143,6857,58.674453525852996,NA,NA
1995,Spring,1995-03-03,34800,98,8677,43575,42002,7337,59.6575469584688,NA,NA
1995,Spring,1995-03-04,46700,29,7051,53780,62421,6296,59.1398875027738,NA,NA
1995,Spring,1995-03-05,53300,10,6167,59477,68413,6295,56.7606376638932,NA,NA
1995,Spring,1995-03-06,51200,10,5724,56934,65883,6282,56.7699647137085,NA,NA
1995,Spring,1995-03-07,46700,10,5523,52233,60866,5738,56.2569689003471,NA,NA
1995,Spring,1995-03-08,45400,88,5288,50776,54223,4969,55.7874149392222,NA,NA
1995,Spring,1995-03-09,49400,4541,7026,60967,57768,4105,58.3740509440247,NA,NA
1995,Spring,1995-03-10,80100,18805,15308,114213,121315,1830,57.5755631604617,NA,NA
1995,Spring,1995-03-11,99500,96619,28582,224701,240712,94,55.976433909664,NA,NA
1995,Spring,1995-03-12,99500,211048,26627,337175,355653,92,48.6975982607039,NA,NA
1995,Spring,1995-03-13,96100,266562,24515,387177,405822,105,37.5311164556067,NA,NA
1995,Spring,1995-03-14,88100,257300,23929,369329,387594,91,34.2715026526475,NA,NA
1995,Spring,1995-03-15,85700,252448,23548,361696,371817,94,33.9175898973659,NA,NA
1995,Spring,1995-03-16,84400,240945,23501,348846,351178,610,33.2071709953137,NA,NA
1995,Spring,1995-03-17,84600,221738,26145,332483,331447,1463,32.5775897207753,NA,NA
1995,Spring,1995-03-18,80700,192130,30295,303125,301359,2537,33.0383538212864,NA,NA
1995,Spring,1995-03-19,80000,167098,33310,280408,277197,2900,35.3936724892343,NA,NA
1995,Spring,1995-03-20,80300,151842,34547,266689,263226,2923,35.2687878275135,NA,NA
1995,Spring,1995-03-21,83800,152685,35932,272417,272346,2920,34.262199946211,NA,NA
1995,Spring,1995-03-22,85400,150247,35528,271175,271812,2908,31.4120761630858,NA,NA
1995,Spring,1995-03-23,87500,165373,38219,291092,299126,2046,30.0129465510513,NA,NA
1995,Spring,1995-03-24,86700,157213,34408,278321,287678,960,33.7636605408286,NA,NA
1995,Spring,1995-03-25,85400,128234,31575,245209,254564,962,38.4950655574749,NA,NA
1995,Spring,1995-03-26,85500,98443,30183,214126,219982,971,41.2020841752021,NA,NA
1995,Spring,1995-03-27,82200,77168,30479,189847,193668,2261,44.1244619146601,NA,NA
1995,Spring,1995-03-28,71700,53095,31245,156040,152030,2933,45.7246885239184,NA,NA
1995,Spring,1995-03-29,70800,39599,32049,142448,137858,2940,46.5525033925567,NA,NA
1995,Spring,1995-03-30,70900,31571,32208,134679,130106,2923,46.8427603881042,NA,NA
1995,Spring,1995-03-31,69300,25514,30620,125434,120834,2900,46.7429469138317,NA,NA
1995,Spring,1995-04-01,67300,21072,29656,118028,113348,2930,47.4664949586824,NA,NA
1995,Spring,1995-04-02,65900,17442,29102,112444,107898,2796,47.9045528333269,NA,NA
1995,Spring,1995-04-03,65300,11911,28539,105750,101070,2930,48.270808900197,NA,NA
1995,Spring,1995-04-04,62500,8350,27743,98593,93837,2956,48.722194492729,NA,NA
1995,Spring,1995-04-05,60300,7030,27197,94527,89732,2995,49.1146404932121,NA,NA
1995,Spring,1995-04-06,60500,6320,26742,93562,88744,3018,48.6731174039016,NA,NA
1995,Spring,1995-04-07,58200,5920,26936,91056,86639,3018,49.6540418518618,NA,NA
1995,Spring,1995-04-08,58400,5790,27909,92099,88328,3010,50.5485889245191,NA,NA
1995,Spring,1995-04-09,62400,5630,27349,95379,91733,3000,50.071059186747,NA,NA
1995,Spring,1995-04-10,65100,8223,26538,99861,96182,3033,50.5177282524898,NA,NA
1995,Spring,1995-04-11,69600,15177,25898,110675,107010,3019,52.7018980551886,NA,NA
1995,Spring,1995-04-12,71500,18611,25439,115550,111515,2988,55.1178440649553,NA,NA
1995,Spring,1995-04-13,72000,19720,25128,116848,112358,3507,54.6654794729245,NA,NA
1995,Spring,1995-04-14,71300,21130,24582,117012,108980,6935,52.6873451585809,NA,NA
1995,Spring,1995-04-15,71000,20020,24003,115023,110142,3784,49.7894167391396,NA,NA
1995,Spring,1995-04-16,70500,19916,23561,113977,110246,3780,50.3145132261787,NA,NA
1995,Spring,1995-04-17,70700,17301,23452,111453,107712,3790,49.7067955652323,NA,NA
1995,Spring,1995-04-18,70000,13487,23153,106640,103315,3833,50.2482725610317,NA,NA
1995,Spring,1995-04-19,69300,8163,22853,100316,96989,3835,49.2876534651344,NA,NA
1995,Spring,1995-04-20,67700,4956,22707,95363,92950,3838,49.1302776940446,NA,NA
1995,Spring,1995-04-21,65800,3150,22482,91432,87836,3874,49.4802376930987,NA,NA
1995,Spring,1995-04-22,62000,1790,22490,86280,82739,3819,49.3154742253793,NA,NA
1995,Spring,1995-04-23,58300,1430,22827,82557,77745,3829,51.7734506716862,NA,NA
1995,Spring,1995-04-24,54000,1290,22887,78177,73315,3829,55.0622891264712,NA,NA
1995,Spring,1995-04-25,48900,1190,23031,73121,67187,3984,55.3270030377635,NA,NA
1995,Spring,1995-04-26,44100,1170,22835,68105,62144,4011,56.1065804192199,NA,NA
1995,Spring,1995-04-27,40700,1150,22685,64535,58555,4030,55.8464487032226,NA,NA
1995,Spring,1995-04-28,38600,1030,22863,62493,56916,3921,55.7310736391922,NA,NA
1995,Spring,1995-04-29,43300,10,22711,66021,61627,3884,55.4771990115772,NA,NA
1995,Spring,1995-04-30,57900,1040,23824,82764,78315,3939,56.3311896884627,NA,NA
1995,Spring,1995-05-01,65900,1160,25967,93027,89951,3713,53.8688563480384,NA,NA
1995,Spring,1995-05-02,78100,23010,27019,128129,125975,3708,54.7327671600083,NA,NA
1995,Spring,1995-05-03,84100,58510,24924,167534,164849,3845,50.4731069412844,NA,NA
1995,Spring,1995-05-04,85400,65510,25264,176174,172462,3676,48.9655339637496,NA,NA
1995,Spring,1995-05-05,87900,56710,26900,171510,167570,3904,48.5159689742926,NA,NA
1995,Spring,1995-05-06,88600,51610,27766,167976,162948,3845,47.0658365159521,NA,NA
1995,Spring,1995-05-07,85400,39610,27785,152795,146408,4237,46.922996911426,NA,NA
1995,Spring,1995-05-08,84000,30910,27805,142715,136663,3902,47.213615683711,NA,NA
1995,Spring,1995-05-09,82100,26110,27537,135747,131183,2364,48.0842670777065,NA,NA
1995,Spring,1995-05-10,79500,19910,27731,127141,120718,4223,49.3411180504358,NA,NA
1995,Spring,1995-05-11,77100,12710,27889,117699,110745,4704,49.9381093301994,NA,NA
1995,Spring,1995-05-12,76600,6670,27800,111070,104106,4664,50.3820600108027,NA,NA
1995,Spring,1995-05-13,74100,3180,28242,105522,100217,4667,50.4522864042592,NA,NA
1995,Spring,1995-05-14,72800,1440,28588,102828,97696,4674,51.4472399796343,NA,NA
1995,Spring,1995-05-15,70600,1600,28320,100520,97259,2917,51.7276763275664,NA,NA
1995,Spring,1995-05-16,67200,1860,27955,97015,93632,2989,51.655997139235,NA,NA
1995,Spring,1995-05-17,62300,1990,28078,92368,88410,3514,51.3099918604567,NA,NA
1995,Spring,1995-05-18,56600,1820,28084,86504,80641,3757,50.9515621559567,NA,NA
1995,Spring,1995-05-19,51900,1490,28210,81600,73443,5772,49.7240935776648,NA,NA
1995,Spring,1995-05-20,47700,1210,28380,77290,68961,5779,49.2610220055701,NA,NA
1995,Spring,1995-05-21,46500,10,28709,75219,66901,5768,50.8401385852619,NA,NA
1995,Spring,1995-05-22,43300,10,28635,71945,64436,4909,51.3609997097138,NA,NA
1995,Spring,1995-05-23,42900,10,28668,71578,65487,3441,53.055269078452,NA,NA
1995,Spring,1995-05-24,41600,10,28634,70244,64690,2854,55.4925456025441,NA,NA
1995,Spring,1995-05-25,39900,10,28593,68503,61588,4165,55.8879315119563,NA,NA
1995,Spring,1995-05-26,41600,10,28190,69800,62826,4224,55,NA,NA
1995,Spring,1995-05-27,44200,10,28037,72247,63447,6000,54.34396327969,NA,NA
1995,Spring,1995-05-28,44600,10,28107,72717,63758,6109,53.8157547881516,NA,NA
1995,Spring,1995-05-29,45500,10,28079,73589,64504,6185,53.4189184210078,NA,NA
1995,Spring,1995-05-30,45600,10,27869,73479,64302,6227,53.0720966253268,NA,NA
1995,Spring,1995-05-31,45000,10,27238,72248,63696,5552,52.0246357033043,NA,NA
1995,Summer,1995-06-01,44900,10,26740,71650,62645,5955,51.8572709980474,NA,NA
1995,Summer,1995-06-02,45300,10,26211,71521,61987,6434,55.4690385350187,NA,NA
1995,Summer,1995-06-03,45000,10,25860,70870,57131,10589,55.5059029091416,NA,NA
1995,Summer,1995-06-04,43800,10,25482,69292,55477,10615,54.9744059778779,NA,NA
1995,Summer,1995-06-05,43700,10,24978,68688,57112,8326,55.891845495759,NA,NA
1995,Summer,1995-06-06,44300,10,24472,68782,57793,7689,55.5136879362196,NA,NA
1995,Summer,1995-06-07,43100,10,23874,66984,54984,8650,54.7445123046174,NA,NA
1995,Summer,1995-06-08,41200,10,23018,64228,52282,8546,56.4999880768725,NA,NA
1995,Summer,1995-06-09,39400,10,22324,61734,50308,7976,59.1421243185339,NA,NA
1995,Summer,1995-06-10,38500,10,21798,60308,48760,8048,60.5619035774806,NA,NA
1995,Summer,1995-06-11,36000,10,21124,57134,50336,3248,60.0691359915895,NA,NA
1995,Summer,1995-06-12,34600,10,20383,54993,48168,3225,59.763504219328,NA,NA
1995,Summer,1995-06-13,34300,10,19595,53905,46737,3518,59.1481404904428,NA,NA
1995,Summer,1995-06-14,33800,10,18970,52780,40194,9001,58.3858879890442,NA,NA
1995,Summer,1995-06-15,34300,10,21369,55679,42102,10400,58.510333802289,NA,NA
1995,Summer,1995-06-16,35600,10,18748,54358,44536,8372,58.5460538380213,NA,NA
1995,Summer,1995-06-17,40700,10,17789,58499,49400,7599,56.7863911196619,NA,NA
1995,Summer,1995-06-18,43900,10,17161,61071,51860,7661,56.4291862102888,NA,NA
1995,Summer,1995-06-19,42700,10,16827,59537,51365,6458,55.6350429200375,NA,NA
1995,Summer,1995-06-20,41700,10,16417,58127,47999,7905,55.2168990459192,NA,NA
1995,Summer,1995-06-21,40500,10,16128,56638,44900,7688,55.8737523903339,NA,NA
1995,Summer,1995-06-22,38100,13,15661,53774,42763,6911,57.6171136950925,NA,NA
1995,Summer,1995-06-23,37200,15,15254,52469,42399,5970,58.5018181014007,NA,NA
1995,Summer,1995-06-24,34200,15,14590,48805,38410,6245,59.7028118588854,NA,NA
1995,Summer,1995-06-25,33300,15,13703,47018,33937,8881,60.8000822175619,NA,NA
1995,Summer,1995-06-26,32900,15,12605,45520,33130,8190,61.8694663629661,NA,NA
1995,Summer,1995-06-27,34300,15,11585,45900,33024,8626,63.7173595716826,NA,NA
1995,Summer,1995-06-28,36900,15,10929,47844,34341,9253,63.9199185660567,NA,NA
1995,Summer,1995-06-29,37600,15,10724,48339,34800,9239,60.7500516446952,NA,NA
1995,Summer,1995-06-30,36900,15,10496,47411,33741,9370,59.3477874298997,NA,NA
1995,Summer,1995-07-01,36700,15,10472,47187,32337,10550,58.1465269576038,NA,NA
1995,Summer,1995-07-02,35000,15,10472,45487,31327,9860,57.7798578442629,NA,NA
1995,Summer,1995-07-03,34000,15,10646,44661,31684,8627,57.8907833724031,NA,NA
1995,Summer,1995-07-04,32600,15,10958,43573,30016,9207,58.5554535291218,NA,NA
1995,Summer,1995-07-05,31100,15,11387,42502,29279,8823,59.2199534635836,NA,NA
1995,Summer,1995-07-06,31000,15,11873,42888,29472,9016,60.9104077218104,NA,NA
1995,Summer,1995-07-07,30300,15,12435,42750,28887,9463,61.0778735368432,NA,NA
1995,Summer,1995-07-08,28200,15,12765,40980,24705,11875,61.7988904175833,NA,NA
1995,Summer,1995-07-09,25800,17,13960,39777,24074,11303,63.9633084877436,NA,NA
1995,Summer,1995-07-10,26900,20,14842,41762,27091,10271,65.1544810296445,NA,NA
1995,Summer,1995-07-11,28000,20,15947,43967,28611,10956,65.3472539932863,NA,NA
1995,Summer,1995-07-12,28100,20,17479,45599,29565,11634,65.4982263794912,NA,NA
1995,Summer,1995-07-13,26000,20,18738,44758,28958,11400,64.8924042178825,NA,NA
1995,Summer,1995-07-14,25200,20,19538,44758,29247,11111,62.7379773098685,NA,NA
1995,Summer,1995-07-15,24000,20,20109,44129,28404,11325,61.9137074829976,NA,NA
1995,Summer,1995-07-16,22200,20,19707,41927,26112,11415,61.6249235309221,NA,NA
1995,Summer,1995-07-17,28200,20,18607,46827,31058,11369,62.42554694227,NA,NA
1995,Summer,1995-07-18,44500,1060,17510,63070,47226,11444,60.4666077596043,NA,NA
1995,Summer,1995-07-19,43300,1200,15297,59797,45318,10079,59.3935720572725,NA,NA
1995,Summer,1995-07-20,39100,1070,12698,52868,37085,11433,58.7487686635359,NA,NA
1995,Summer,1995-07-21,36300,20,10627,46947,31326,11271,58.0902783568665,NA,NA
1995,Summer,1995-07-22,33200,20,9702,42922,27422,11150,58.3975973042164,NA,NA
1995,Summer,1995-07-23,30300,20,9388,39708,23946,11412,59.3856013591901,NA,NA
1995,Summer,1995-07-24,28700,20,9049,37769,22060,11359,60.2686946323592,NA,NA
1995,Summer,1995-07-25,25800,20,8321,34141,18399,11442,61.1385023678207,NA,NA
1995,Summer,1995-07-26,24800,20,7527,32347,17240,10807,62.6997393183792,NA,NA
1995,Summer,1995-07-27,23200,20,7096,30316,14820,11196,63.7321049121646,NA,NA
1995,Summer,1995-07-28,22200,20,6905,29125,14957,9918,64.2716304577051,NA,NA
1995,Summer,1995-07-29,21200,20,6782,28002,13373,10379,65.3740501045833,NA,NA
1995,Summer,1995-07-30,20800,20,7487,28307,12784,11273,65.050141774318,NA,NA
1995,Summer,1995-07-31,19500,20,7895,27415,13683,9532,64.1191617369805,NA,NA
1995,Summer,1995-08-01,19000,20,8163,27183,14622,8361,65.7659776907801,NA,NA
1995,Summer,1995-08-02,19900,20,8250,28170,15870,8100,67.2540985726317,NA,NA
1995,Summer,1995-08-03,19100,20,7657,26777,13625,9002,67.2313178738115,NA,NA
1995,Summer,1995-08-04,19200,20,7597,26817,13873,8794,67.3051147838074,NA,NA
1995,Summer,1995-08-05,19800,20,7455,27275,12430,10745,67.638093328623,NA,NA
1995,Summer,1995-08-06,18600,20,6762,25382,9841,11441,68.432208878082207,NA,NA
1995,Summer,1995-08-07,17300,20,6075,23395,9299,10046,68.4039040823396,NA,NA
1995,Summer,1995-08-08,17400,20,5652,23072,9339,9683,68.8173045368762,NA,NA
1995,Summer,1995-08-09,18600,20,5295,23915,9746,10169,68.7794721949505,NA,NA
1995,Summer,1995-08-10,17500,20,5058,22578,9093,9485,70.5686855049842,NA,NA
1995,Summer,1995-08-11,18900,20,4906,23826,9568,10308,72.1083220619745,NA,NA
1995,Summer,1995-08-12,18600,20,4777,23397,8371,11076,71.506009576656,NA,NA
1995,Summer,1995-08-13,17900,20,5245,23165,7909,11356,71.7736068218843,NA,NA
1995,Summer,1995-08-14,16000,20,5284,21304,7163,10291,71.0113598982397,NA,NA
1995,Summer,1995-08-15,16800,20,4787,21607,8622,9135,71.510241763027,NA,NA
1995,Summer,1995-08-16,16700,20,4842,21562,8783,8979,74.3021252794917,NA,NA
1995,Summer,1995-08-17,19600,20,4913,24533,12046,8687,74.5723398503647,NA,NA
1995,Summer,1995-08-18,18200,20,4700,22920,10466,8704,71.3136379730036,NA,NA
1995,Summer,1995-08-19,18000,20,4607,22627,7967,10960,71.2280621909903,NA,NA
1995,Summer,1995-08-20,19000,20,4541,23561,10508,9353,71.9633893895985,NA,NA
1995,Summer,1995-08-21,18000,20,4421,22441,13055,5736,74.855465718472,NA,NA
1995,Summer,1995-08-22,18800,20,4368,23188,13344,6244,75.5141884363372,NA,NA
1995,Summer,1995-08-23,18700,20,4426,23146,11972,7574,74.7671646787633,NA,NA
1995,Summer,1995-08-24,19900,20,4415,24335,11143,9642,74.6467238242679,NA,NA
1995,Summer,1995-08-25,19600,20,4471,24091,9467,11124,74.4665612629189,NA,NA
1995,Summer,1995-08-26,19800,20,4501,24321,9556,11315,74.3208367312694,NA,NA
1995,Summer,1995-08-27,19800,20,4660,24480,9665,11365,73.5334410174738,NA,NA
1995,Summer,1995-08-28,19100,20,4639,23759,10995,9364,73.2872954505781,NA,NA
1995,Summer,1995-08-29,19800,20,4460,24280,11433,9497,72.9659302805581,NA,NA
1995,Summer,1995-08-30,20100,20,4831,24951,12254,9397,71.9531901753957,NA,NA
1995,Summer,1995-08-31,20500,20,5302,25822,15124,7448,71.1130625936749,NA,NA
1995,Fall,1995-09-01,20800,20,5365,26185,15736,7249,71.3932264953929,NA,NA
1995,Fall,1995-09-02,21500,20,5318,26838,15849,7789,69.880679371255,NA,NA
1995,Fall,1995-09-03,21700,20,5441,27161,13504,10507,68.4353261075411,NA,NA
1995,Fall,1995-09-04,21500,20,5573,27093,13366,10627,67.4679560315719,NA,NA
1995,Fall,1995-09-05,21500,20,5491,27011,14764,9197,66.7400742933306,NA,NA
1995,Fall,1995-09-06,21500,20,5377,26897,15678,8219,67.1669793907525,NA,NA
1995,Fall,1995-09-07,21900,20,5393,27313,15792,8571,69.2299507730584,NA,NA
1995,Fall,1995-09-08,21900,20,5359,27279,15802,8577,71.2092314830094,NA,NA
1995,Fall,1995-09-09,22800,20,5451,28271,16662,8709,73.1851533923899,NA,NA
1995,Fall,1995-09-10,23600,20,5595,29215,18496,7869,71.5686665676069,NA,NA
1995,Fall,1995-09-11,23200,20,5892,29112,18451,7861,70.3650092472571,NA,NA
1995,Fall,1995-09-12,23400,20,6028,29448,20559,6139,69.3689309174941,NA,NA
1995,Fall,1995-09-13,23900,20,5840,29760,20698,6362,67.8235069706653,NA,NA
1995,Fall,1995-09-14,24500,20,5951,30471,22562,5259,67.1923368172175,NA,NA
1995,Fall,1995-09-15,24500,20,6060,30580,21994,5986,65.6660912061421,NA,NA
1995,Fall,1995-09-16,24500,20,6097,30617,21705,6312,65.3254196066137,NA,NA
1995,Fall,1995-09-17,25100,20,6478,31598,21390,7658,65.3086746265174,NA,NA
1995,Fall,1995-09-18,25100,20,6789,31909,22083,7326,64.3509679093955,NA,NA
1995,Fall,1995-09-19,24800,20,6873,31693,22749,6494,66.0083652648432,NA,NA
1995,Fall,1995-09-20,24500,20,7015,31535,23434,5651,67.3729344212925,NA,NA
1995,Fall,1995-09-21,24200,20,6849,31069,21828,6841,68.521403212003,NA,NA
1995,Fall,1995-09-22,24300,20,7152,31472,22123,6999,69.01757766457,NA,NA
1995,Fall,1995-09-23,24600,20,7634,32254,24134,5770,68.7558045455775,NA,NA
1995,Fall,1995-09-24,24300,20,8105,32425,21777,8348,67.6282787472858,NA,NA
1995,Fall,1995-09-25,23900,20,8496,32416,22795,7371,66.9376188187009,NA,NA
1995,Fall,1995-09-26,22900,20,8294,31214,21377,7587,66.8561959806727,NA,NA
1995,Fall,1995-09-27,22800,20,7946,30766,20970,7596,66.3572216624418,NA,NA
1995,Fall,1995-09-28,23100,20,7631,30751,20555,7996,66.2287086890925,NA,NA
1995,Fall,1995-09-29,22800,20,7435,30255,20850,7255,65.869826532918,NA,NA
1995,Fall,1995-09-30,23000,20,7316,30336,21199,6987,64.6355774297507,NA,NA
1995,Fall,1995-10-01,23600,20,7233,30853,22079,6624,64.3200228049253,NA,NA
1995,Fall,1995-10-02,23500,20,7788,31308,21897,7311,65.0131002372925,NA,NA
1995,Fall,1995-10-03,22700,20,8073,30793,22029,6714,65.4379076133249,NA,NA
1995,Fall,1995-10-04,21700,20,8015,29735,20547,7138,65.8346248047282,NA,NA
1995,Fall,1995-10-05,20400,20,7911,28331,19698,6633,66.1413969571516,NA,NA
1995,Fall,1995-10-06,19600,20,7553,27173,18379,6794,67.7530300772991,NA,NA
1995,Fall,1995-10-07,18000,20,7490,25510,16913,6647,68.6769193585522,NA,NA
1995,Fall,1995-10-08,16200,20,7493,23713,14589,7174,69.2550182539579,NA,NA
1995,Fall,1995-10-09,14500,20,7507,22027,12990,7087,68.7807697091849,NA,NA
1995,Fall,1995-10-10,13200,20,7382,20602,11947,6755,68.4708898222816,NA,NA
1995,Fall,1995-10-11,12400,20,7239,19659,11132,6627,69.4095273056167,NA,NA
1995,Fall,1995-10-12,13000,20,7146,20166,12003,6263,68.7414685998965,NA,NA
1995,Fall,1995-10-13,12400,20,7033,19453,11140,6413,68.0779787233014,NA,NA
1995,Fall,1995-10-14,12000,20,7287,19307,11372,6085,69.1525510643768,NA,NA
1995,Fall,1995-10-15,11700,20,7467,19187,10478,6859,72.1474100588964,NA,NA
1995,Fall,1995-10-16,12400,20,7836,20256,11202,7204,70.5460348791204,NA,NA
1995,Fall,1995-10-17,12000,20,7731,19751,11682,6219,70.4325287988722,NA,NA
1995,Fall,1995-10-18,12000,20,7185,19205,11445,5960,71.7824568196748,NA,NA
1995,Fall,1995-10-19,11700,20,6704,18424,10671,5953,74.0513132550738,NA,NA
1995,Fall,1995-10-20,11500,20,6172,17692,10687,5205,74.5371468082506,NA,NA
1995,Fall,1995-10-21,11400,20,5745,17165,9697,5668,73.9045966931109,NA,NA
1995,Fall,1995-10-22,11200,20,5581,16801,9027,5974,78.0580699134872,NA,NA
1995,Fall,1995-10-23,10900,20,5399,16319,8641,5928,77.3512543883444,NA,NA
1995,Fall,1995-10-24,11000,20,5039,16059,7649,6660,77.120943711463,NA,NA
1995,Fall,1995-10-25,10800,20,4706,15526,4752,9024,77.2719653530886,NA,NA
1995,Fall,1995-10-26,11100,20,4579,15699,3725,10224,77.6485860135168,NA,NA
1995,Fall,1995-10-27,11100,20,4621,15741,2927,11064,77.0211729466279,NA,NA
1995,Fall,1995-10-28,11200,20,4772,15992,3339,10903,79.0489393391255,NA,NA
1995,Fall,1995-10-29,11400,21,4764,16185,2542,11943,79.6872057350925,NA,NA
1995,Fall,1995-10-30,11600,20,4406,16026,3669,10657,81.3623064198597,NA,NA
1995,Fall,1995-10-31,12300,20,4153,16473,3664,11109,81.7232116664116,NA,NA
1995,Fall,1995-11-01,12300,20,4127,16447,4781,9966,81.1676248186557,NA,NA
1995,Fall,1995-11-02,11900,20,3975,15895,4584,9611,79.3910661448118,NA,NA
1995,Fall,1995-11-03,11900,20,3647,15567,3435,10432,79.2317302970524,NA,NA
1995,Fall,1995-11-04,11500,20,3362,14882,2794,10388,79.7983366541206,NA,NA
1995,Fall,1995-11-05,11400,20,3149,14569,2472,10397,80.240282699565,NA,NA
1995,Fall,1995-11-06,12000,20,3234,15254,4107,9447,81.4758497150864,NA,NA
1995,Fall,1995-11-07,12200,20,3410,15630,8642,5288,81.913131221024,NA,NA
1995,Fall,1995-11-08,12400,20,3344,15764,11087,3027,81.2017007850292,NA,NA
1995,Fall,1995-11-09,12700,20,3321,16041,10690,3701,81.2499037092468,NA,NA
